SleepQuality,Regularity,Steps,Alarm,PA,MovementsPerHour,TimeInBed,TimeAsleep,TimeBeforeSleep,Snore,SnoreTime,Temperature
1,70,3068,1,97.5,91.4,26158.6,21798.9,523.2,1,872.7,26.1
1,45,2481,1,94.5,50.4,23863.3,19170.2,477.3,1,1121.6,23.4
0,62,2265,1,94.5,46.2,22145.6,18897.6,442.9,1,103.2,34.2
1,82,1981,0,93,67.9,25130.1,22533.3,502.6,1,8.7,33.4
1,79,1163,0,94.5,67.3,26723.2,23961.8,534.5,1,0,31.3
0,76,2525,1,94.3,53.4,17076.5,16735,341.5,1,0,40.1
1,71,1028,1,94.3,89.4,27021,24409,540.4,1,387.8,42.8
0,71,1371,1,94.2,49.7,18696.3,15144,373.9,1,21.1,38.8
1,75,4629,1,94.9,53.2,26089,24262.8,521.8,1,25.5,32.5
0,80,1574,1,95.1,46,19650.8,19257.7,393,1,449.1,30.7
1,86,2300,0,95,35.5,24350.9,21104.1,1623.4,1,0,34.2
0,79,1358,0,95,65.2,24385.2,19020.5,487.7,1,42.6,34.3
0,81,1249,1,93.9,72,22212.2,19842.9,444.2,1,0,43
0,75,576,1,94,52.5,18660.4,15363.7,373.2,1,816.1,35.2
0,87,2718,1,93.8,36.8,17450.9,14077.1,349,1,290.2,32.2
0,11,576,1,94.1,46.8,7081.1,1251,1628.7,1,0,47.7
1,91,1824,1,86.7,54.6,24099.3,19681.1,482,1,1353.9,31.3
0,-65,318,1,87.2,11,8925,2915.5,3123.7,1,0,26.4
0,0,318,1,87.3,0,1172.9,0,0,1,0,32
0,73,838,0,87.3,71.8,23795.2,18243,475.9,1,66.6,22.3
0,81,807,1,95.2,39.2,22393.9,16347.6,447.9,1,1481,29.5
0,66,650,1,93.9,33.7,21791.5,21355.6,435.8,1,586.2,38.1
0,58,2327,1,94.4,15,17159.3,16816.1,343.2,0,0,32
0,75,2152,1,94.9,13.6,12421.5,12173.1,248.4,1,35,37
0,5,125,1,95,0,2350.7,0,0,1,0,43
0,79,2094,1,94.7,25.5,13647.3,11099.8,2047.1,1,53.1,40.8
1,60,2014,1,94.9,45,25169.9,22233.4,503.4,1,655,27.5
1,69,4941,1,95.3,41.5,23692.2,23218.4,473.8,1,534.7,28.2
1,90,2074,1,95.4,50.1,28139.8,27577,562.8,1,698,26.2
0,84,4436,1,94.8,49.8,15780.6,14781.1,315.6,1,105.8,42.8
0,30,734,1,94.7,0,3307.1,2226.8,1080.3,1,0,46.8
0,86,3869,1,94.3,38.5,14118.5,13836.1,282.4,1,1250.1,41.7
0,98,2114,1,95.1,43.4,13907.1,11311.1,278.1,1,0,49.3
1,78,5352,1,95,57.6,32536,30367,650.7,1,0,49.1
0,61,4378,1,94.9,55.5,17131.8,16789.2,342.6,1,0,39.9
0,67,2016,1,94.9,65.1,24220.1,19214.6,484.4,1,55.9,36.1
0,67,2690,1,95,46.1,22715.4,22261.1,454.3,1,7.8,34.7
0,74,1152,1,94.5,16.7,15250.1,14945.1,305,1,0,39
0,22,11,1,94.7,0,5183.5,1123.1,1917.9,1,70,32
0,62,698,1,87,65.6,15416.3,11665,308.3,1,451.7,24.3
1,64,1857,0,94.9,78.6,30577.3,26908,611.5,1,293.2,38.3
0,63,1054,1,94.7,36.3,22111.4,19458,442.2,1,0,39
1,78,2316,1,94.9,80.7,31155.2,30532.1,623.1,1,0,33.3
0,78,2772,1,95.9,36.1,21156,20732.9,423.1,1,72.7,34.7
0,73,1359,0,95.6,208.8,29145,28562.1,582.9,1,2570.5,43.7
1,80,1482,1,94.5,56.3,25599.7,19797.1,512,1,346,50.4
0,94,2979,1,95,329.6,26414.9,25886.6,528.3,1,0,40.3
1,83,2700,1,95.3,62.8,26545.4,23182.9,530.9,1,52,36.5
1,82,6127,1,95.1,58.5,29798.6,29202.6,596,1,0,45.7
1,77,2621,1,87.5,54.8,24674.8,21302.6,493.5,1,2770.3,37.8
0,67,4861,1,94.8,35.7,17422.2,15796.2,348.4,1,183.1,56.5
0,81,6482,1,94.6,8.2,21515.1,18431.3,430.3,1,0,47.3
1,78,8450,1,86.4,103.7,32614.5,31962.2,652.3,1,713.8,38.3
0,67,4993,1,86.3,40.2,14859.5,12283.8,297.2,1,2432.3,48.9
0,74,2637,0,86.4,212.3,25942.7,22137.8,518.9,1,1151.6,37.2
0,-97,329,1,86.7,58.5,21607.4,17430,432.1,1,160.1,39.4
0,0,3141,1,86.9,86.4,17366.5,14124.8,347.3,1,1023.7,36
0,0,210,1,87,94.5,18082.9,14225.2,361.7,1,293.1,43.9
0,90,153,1,87.3,53.3,22363.2,21916,447.3,1,129,46
1,-108,2110,0,87.6,76.2,29381.5,21840.2,587.6,1,2003,44.6
0,-28,2273,1,87.8,74.4,13770.2,10649,275.4,1,135.3,42.6
0,-11,1028,0,87.4,121.3,12621.4,8246,252.4,1,112.7,49.6
0,1,2512,1,87.1,0,1068.6,1047.2,21.4,1,0,69.3
0,1,2512,1,87.1,0,1068.6,1047.2,21.4,1,0,69.3
0,30,662,1,87.2,72.7,22546.2,22095.3,450.9,1,455.8,47.7
0,37,500,1,87.6,61.7,11769.1,8120.7,235.4,1,391.5,48
1,51,222,1,87.4,95.5,26860.6,23995.4,537.2,1,358.8,45
0,72,554,1,87,74.5,16363.8,16036.6,327.3,1,446.6,48.2
0,79,1317,1,87.3,49.6,15109.1,14806.9,302.2,1,158.8,46
0,87,4076,1,101.4,57.5,20108.8,19706.6,402.2,1,65.4,56.3
1,75,3273,0,101.8,52.2,30759.5,27683.6,615.2,1,737.8,46.9
1,61,10034,0,87,37.6,33769.2,33093.8,675.4,1,2323.6,36.1
0,72,1920,0,86.8,186.7,38992,38212.2,779.8,1,2717.4,49.1
0,72,1100,0,86.9,63.4,22496.7,22046.8,449.9,1,1551.8,41.4
1,78,4787,1,87,46.3,24087.4,20474.3,481.7,1,414.7,39.7
1,85,2349,1,86.9,47,24338.9,23852.1,486.8,1,1723,42.3
0,96,1937,1,86.8,781.4,27612.4,26507.9,552.2,1,177.8,40.3
1,92,1420,1,86.9,51.4,27269,24633,545.4,1,6.6,33.8
1,89,2404,1,87.1,38.4,28456.8,27887.7,569.1,1,193.5,35.8
1,87,2265,0,87.3,63.5,27072.6,23823.9,541.5,1,0,41.4
1,79,5669,0,87.2,113.1,38071.8,37310.3,761.4,1,1026.6,45.7
1,75,1122,1,87.1,40.1,26542.8,23888.6,530.9,1,0,51.1
1,76,1427,1,87,9.7,24817.3,22418.3,2399,1,0,45.9
0,77,832,1,86.7,14.5,13486.8,9305.9,269.7,1,25.2,53.2
0,80,2154,1,87,35.5,20888.9,20471.2,417.8,1,123.7,52.3
0,85,1695,1,87,44.5,19828.8,19432.2,396.6,1,708.1,55
